x,y1,y2,y3,y4,y5,y6
1013,101.3,-0.842943959,13.51425851,3.005609445,99.99601345,185.9907743
1014,101.4,-0.917555015,13.0381982,3.006037955,99.99605312,169.0084625
1015,101.5,-0.96897315,12.54892855,3.006466042,99.99609239,154.081256
1016,101.6,-0.995898674,12.04694525,3.006893708,99.99613127,141.3490376
1017,101.7,-0.997650994,11.53275687,3.007320953,99.99616977,130.8900379
1018,101.8,-0.974185818,11.00688435,3.007747778,99.99620788,122.7191052
1019,101.9,-0.926096271,10.46986047,3.008174184,99.99624561,116.7875823
1020,102,-0.854597907,9.922229298,3.008600172,99.99628297,112.9847953
1021,102.1,-0.761497981,9.364545654,3.009025742,99.99631995,111.141115
1022,102.2,-0.649149767,8.797374543,3.009450896,99.99635657,111.0325142
1023,102.3,-0.520393077,8.221290581,3.009875634,99.99639282,112.3865039
1024,102.4,-0.378482479,7.636877413,3.010299957,99.99642872,114.8893004
1025,102.5,-0.227005026,7.044727123,3.010723865,99.99646425,118.1940398
1026,102.6,-0.069789597,6.445439636,3.011147361,99.99649943,121.929833
1027,102.7,0.089189895,5.839622104,3.011570444,99.99653426,125.7114316
1028,102.8,0.245914945,5.227888297,3.011993115,99.99656875,129.1492605
1029,102.9,0.396424035,4.61085798,3.012415375,99.99660289,131.8595631
1030,103,0.536912765,3.98915628,3.012837225,99.99663669,133.4744021
1031,103.1,0.66383002,3.363413062,3.013258665,99.99667016,133.6512632
1032,103.2,0.773967727,2.734262282,3.013679697,99.99670329,132.0820184
1033,103.3,0.864541952,2.102341348,3.014100322,99.99673609,128.5010221
1034,103.4,0.93326326,1.468290478,3.014520539,99.99676857,122.6921355
1035,103.5,0.978394591,0.832752043,3.01494035,99.99680072,114.4945
1036,103.6,0.998795167,0.196369926,3.015359755,99.99683255,103.8069153
1037,103.7,0.993949326,-0.440211139,3.015778756,99.99686407,90.59070979
1038,103.8,0.963979554,-1.076346215,3.016197354,99.99689527,74.87103109
1039,103.9,0.909643394,-1.711390815,3.016615548,99.99692617,56.73652306
1040,104,0.832314294,-2.344701561,3.017033339,99.99695675,36.33739814
1041,104.1,0.733946891,-2.975636828,3.01745073,99.99698703,13.88195257
1042,104.2,0.617027607,-3.603557399,3.017867719,99.99701701,-10.36838727
1043,104.3,0.484511795,-4.227827112,3.018284308,99.99704669,-36.10536274
1044,104.4,0.33974904,-4.847813501,3.018700499,99.99707608,-62.98136603
1045,104.5,0.186398492,-5.462888443,3.01911629,99.99710517,-90.6179197
1046,104.6,0.028336373,-6.07242879,3.019531685,99.99713398,-118.6149385
1047,104.7,-0.130442001,-6.675816999,3.019946682,99.99716249,-146.5605401
1048,104.8,-0.285923209,-7.272441762,3.020361283,99.99719073,-174.0411562
1049,104.9,-0.434177173,-7.861698624,3.020775488,99.99721868,-200.6516898
1050,105,-0.571456496,-8.442990592,3.021189299,99.99724636,-226.0054614
1051,105.1,-0.694291185,-9.015728744,3.021602716,99.99727375,-249.7436934
1052,105.2,-0.799576365,-9.579332824,3.02201574,99.99730088,-271.544293
1053,105.3,-0.884650756,-10.13323183,3.022428371,99.99732774,-291.1297122
1054,105.4,-0.947363942,-10.67686459,3.022840611,99.99735433,-308.273686
1055,105.5,-0.98613073,-11.20968034,3.02325246,99.99738065,-322.8066799
1056,105.6,-0.999971218,-11.73113927,3.023663918,99.99740671,-334.6199073
1057,105.7,-0.988535561,-12.24071308,3.024074987,99.99743252,-343.6678177
1058,105.8,-0.952112817,-12.73788549,3.024485668,99.99745807,-349.9689916
1059,105.9,-0.891623639,-13.22215282,3.02489596,99.99748336,-353.6054203
1060,106,-0.808597004,-13.69302444,3.025305865,99.9975084,-354.7201891
1061,106.1,-0.705131565,-14.15002329,3.025715384,99.99753319,-353.5136224
1062,106.2,-0.583842606,-14.59268639,3.026124517,99.99755774,-350.2379883
1063,106.3,-0.447795932,-15.02056525,3.026533265,99.99758204,-345.1908981
1064,106.4,-0.300430377,-15.43322638,3.026941628,99.9976061,-338.7075653
1065,106.5,-0.145470882,-15.8302517,3.027349608,99.99762992,-331.1521222
1066,106.6,0.013165662,-16.21123898,3.027757205,99.9976535,-322.9082134
1067,106.7,0.171469419,-16.57580222,3.028164419,99.99767685,-314.3691026
1068,106.8,0.325438966,-16.92357209,3.028571253,99.99769996,-305.9275452
1069,106.9,0.471182433,-17.25419624,3.028977705,99.99772285,-297.9656815
1070,107,0.605015882,-17.56733971,3.029383778,99.99774551,-290.845206
1071,107.1,0.723556422,-17.86268525,3.029789471,99.99776794,-284.8980627
1072,107.2,0.823807719,-18.13993363,3.030194785,99.99779015,-280.4179006
1073,107.3,0.903235733,-18.39880396,3.030599722,99.99781214,-277.6525059
1074,107.4,0.959832773,-18.63903399,3.031004281,99.99783391,-276.7974025
1075,107.5,0.992168242,-18.86038032,3.031408464,99.99785546,-277.9907821
1076,107.6,0.999424801,-19.0626187,3.031812271,99.9978768,-281.3098939
1077,107.7,0.981419027,-19.24554424,3.032215703,99.99789792,-286.7689821
1078,107.8,0.938606049,-19.40897161,3.032618761,99.99791884,-294.3188273
1079,107.9,0.872068047,-19.55273525,3.033021445,99.99793955,-303.8479003
1080,108,0.783486891,-19.67668949,3.033423755,99.99796005,-315.1851008
1081,108.1,0.675101638,-19.78070877,3.033825694,99.99798035,-328.1040116
1082,108.2,0.549651926,-19.86468769,3.034227261,99.99800044,-342.3285612
1083,108.3,0.410308733,-19.92854117,3.034628457,99.99802034,-357.5399501
1084,108.4,0.260594218,-19.97220452,3.035029282,99.99804004,-373.3846686
1085,108.5,0.104292697,-19.99563351,3.035429738,99.99805954,-389.4834005
1086,108.6,-0.054645018,-19.99880439,3.035829825,99.99807885,-405.4405896
1087,108.7,-0.212201478,-19.98171396,3.036229544,99.99809796,-420.8544269
1088,108.8,-0.364394147,-19.94437953,3.036628895,99.99811689,-435.3270053
1089,108.9,-0.507376073,-19.88683892,3.03702788,99.99813563,-448.4743858
1090,109,-0.637533118,-19.80915044,3.037426498,99.99815418,-459.9363206
1091,109.1,-0.75157532,-19.71139278,3.037824751,99.99817254,-469.3853877
1092,109.2,-0.846620049,-19.593665,3.038222638,99.99819073,-476.5353048
1093,109.3,-0.92026487,-19.45608636,3.038620162,99.99820873,-481.1482141
1094,109.4,-0.970648274,-19.29879624,3.039017322,99.99822655,-483.0407522
1095,109.5,-0.996496725,-19.12195401,3.039414119,99.9982442,-482.0887527
1096,109.6,-0.997156856,-18.92573882,3.039810554,99.99826167,-478.230462
1097,109.7,-0.97261198,-18.71034947,3.040206628,99.99827897,-471.4681874
1098,109.8,-0.923482516,-18.47600417,3.04060234,99.99829609,-461.868335
1099,109.9,-0.851010301,-18.22294035,3.040997692,99.99831304,-449.5598371
1100,110,-0.757027208,-17.95141438,3.041392685,99.99832983,-434.7310085
1101,110.1,-0.643908835,-17.66170137,3.041787319,99.99834645,-417.6249109
1102,110.2,-0.51451446,-17.35409482,3.042181595,99.9983629,-398.5333425
1103,110.3,-0.372114769,-17.02890638,3.042575512,99.99837919,-377.7896046
1104,110.4,-0.220309181,-16.68646551,3.042969073,99.99839532,-355.7602284
1105,110.5,-0.062934865,-16.32711915,3.043362278,99.99841129,-332.8358695
1106,110.6,0.096030247,-15.95123135,3.043755127,99.99842709,-309.4216022
1107,110.7,0.252568015,-15.55918294,3.044147621,99.99844274,-285.9268572
1108,110.8,0.402721654,-15.15137111,3.04453976,99.99845824,-262.7552568
1109,110.9,0.542695748,-14.72820902,3.044931546,99.99847358,-240.2946057
1110,111,0.668952192,-14.29012541,3.045322979,99.99848877,-218.907289
1111,111.1,0.778299616,-13.83756409,3.045714059,99.9985038,-198.9213202
1112,111.2,0.86797406,-13.37098357,3.046104787,99.99851869,-180.6222654
1113,111.3,0.935708835,-12.89085655,3.046495164,99.99853343,-164.2462476
1114,111.4,0.979791816,-12.39766947,3.046885191,99.99854802,-149.9742078
1115,111.5,0.999108726,-11.89192199,3.047274867,99.99856247,-137.9275672
1116,111.6,0.993171291,-11.37412649,3.047664195,99.99857677,-128.1654006
1117,111.7,0.962129592,-10.84480755,3.048053173,99.99859094,-120.6831919
1118,111.8,0.906768267,-10.30450147,3.048441804,99.99860496,-115.4132026
1119,111.9,0.828486676,-9.753755614,3.048830087,99.99861884,-112.2264447
1120,112,0.729263532,-9.193127977,3.049218023,99.99863258,-110.9362063
1121,112.1,0.611606888,-8.62318654,3.049605613,99.99864619,-111.303042
1122,112.2,0.478490734,-8.044508725,3.049992857,99.99865966,-113.0411011
1123,112.3,0.333279831,-7.457680808,3.050379756,99.99867299,-115.825633
1124,112.4,0.179644656,-6.863297318,3.050766311,99.9986862,-119.3014807
1125,112.5,0.021468627,-6.261960442,3.051152522,99.99869927,-123.0923462
1126,112.6,-0.137250063,-5.654279408,3.051538391,99.99871221,-126.8105944
1127,112.7,-0.2924995,-5.040869876,3.051923916,99.99872503,-130.0673475
1128,112.8,-0.440355465,-4.422353305,3.0523091,99.99873771,-132.4826126
1129,112.9,-0.57708062,-3.799356332,3.052693942,99.99875027,-133.6951887
1130,113,-0.699218983,-3.172510132,3.053078443,99.99876271,-133.3721009
1131,113.1,-0.803683276,-2.542449778,3.053462605,99.99877502,-131.2173232
1132,113.2,-0.88783297,-1.909813601,3.053846427,99.99878721,-126.9795691
1133,113.3,-0.949541024,-1.275242542,3.05422991,99.99879928,-120.4589532
1134,113.4,-0.98724765,-0.639379501,3.054613055,99.99881122,-111.512355
1135,113.5,-0.999999743,-0.002868688,3.054995862,99.99882305,-100.0573481
1136,113.6,-0.98747497,0.633645031,3.055378331,99.99883476,-86.07459639
1137,113.7,-0.949989919,1.269516788,3.055760465,99.99884636,-69.6086561
1138,113.8,-0.888492093,1.904102364,3.056142262,99.99885784,-50.76716204
1139,113.9,-0.804535966,2.536758844,3.056523724,99.9988692,-29.71841977
1140,114,-0.700243687,3.166845267,3.056904851,99.99888045,-6.687463348
1141,114.1,-0.578251437,3.793723275,3.057285644,99.99889159,18.04932182
1142,114.2,-0.441642799,4.416757763,3.057666104,99.99890262,44.17087535
1143,114.3,-0.293870813,5.035317517,3.05804623,99.99891354,71.31926908
1144,114.4,-0.138670691,5.648775859,3.058426024,99.99892435,99.10844806
1145,114.5,0.020034592,6.256511278,3.058805487,99.99893505,127.1336847
1146,114.6,0.178233462,6.85790806,3.059184618,99.99894565,154.9815075
1147,114.7,0.331927149,7.452356916,3.059563418,99.99895614,182.2398532
1148,114.8,0.477230755,8.039255593,3.059941888,99.99896653,208.5081874
1149,114.9,0.610471461,8.618009488,3.060320029,99.99897681,233.4073358
1150,115,0.728281357,9.188032252,3.06069784,99.99898699,256.5887807
1151,115.1,0.827682578,9.748746379,3.061075324,99.99899707,277.7431854
1152,115.2,0.906162573,10.29958379,3.061452479,99.99900705,296.6079331
1153,115.3,0.961737611,10.83998643,3.061829307,99.99901693,312.9734897
1154,115.4,0.993002931,11.36940679,3.062205809,99.99902671,326.6884289
1155,115.5,0.999168243,11.88730851,3.062581984,99.9990364,337.6629944
1156,115.6,0.980077706,12.39316688,3.062957834,99.99904598,345.8711082
1157,115.7,0.93621387,12.88646941,3.063333359,99.99905548,351.3507752
1158,115.8,0.868685476,13.36671631,3.063708559,99.99906487,354.2028739
1159,115.9,0.77919943,13.83342105,3.064083436,99.99907418,354.588364
1160,116,0.670017659,14.28611078,3.064457989,99.99908339,352.7239816
1161,116.1,0.543899937,14.72432688,3.06483222,99.99909251,348.8765314
1162,116.2,0.404034126,15.14762538,3.065206128,99.99910154,343.3559202
1163,116.3,0.253955596,15.55557742,3.065579715,99.99911048,336.507108
1164,116.4,0.097457863,15.94776969,3.06595298,99.99911933,328.7011801
1165,116.5,-0.0615033,16.32380486,3.066325925,99.99912809,320.3257672
1166,116.6,-0.218909852,16.68330195,3.06669855,99.99913677,311.7750539
1167,116.7,-0.370783048,17.02589675,3.067070856,99.99914536,303.4396303
1168,116.8,-0.513284007,17.35124217,3.067442843,99.99915386,295.6964427
1169,116.9,-0.642810753,17.65900859,3.067814511,99.99916228,288.8990965
1170,117,-0.756089253,17.9488842,3.068185862,99.99917062,283.3687588
1171,117.1,-0.850256182,18.22057533,3.068556895,99.99917887,279.3858884
1172,117.2,-0.922931293,18.47380671,3.068927612,99.99918704,277.1830049
1173,117.3,-0.972277589,18.7083218,3.069298012,99.99919513,276.9386771
1174,117.4,-0.997047747,18.92388299,3.069668097,99.99920314,278.772885
1175,117.5,-0.996615657,19.12027189,3.070037867,99.99921107,282.7438721
1176,117.6,-0.97099224,19.29728955,3.070407322,99.99921892,288.846567
1177,117.7,-0.920825176,19.45475662,3.070776463,99.99922669,297.0126147
1178,117.8,-0.847382532,19.59251356,3.07114529,99.99923438,307.1120179
1179,117.9,-0.752520708,19.71042081,3.071513805,99.999242,318.9563453
1180,118,-0.638637514,19.80835891,3.071882007,99.99924954,332.3034268
1181,118.1,-0.50861156,19.88622864,3.072249898,99.99925701,346.8634168
1182,118.2,-0.365729498,19.94395112,3.072617477,99.9992644,362.3060726
1183,118.3,-0.213602937,19.98146785,3.072984745,99.99927172,378.2690633
1184,118.4,-0.056077162,19.99874083,3.073351702,99.99927897,394.3671004
1185,118.5,0.102866068,19.99575257,3.07371835,99.99928614,410.2016581
1186,118.6,0.259209165,19.97250608,3.074084689,99.99929325,425.371038
1187,118.7,0.409000266,19.92902491,3.074450719,99.99930028,439.4805248
1188,118.8,0.548453119,19.86535313,3.074816441,99.99930724,452.1523745
1189,118.9,0.674042792,19.78155524,3.075181855,99.99931414,463.0353841
1190,119,0.782594772,19.67771614,3.075546961,99.99932096,471.8137999
1191,119.1,0.871365204,19.55394102,3.075911761,99.99932772,478.2153408
1192,119.2,0.938110249,19.41035529,3.076276255,99.99933441,482.0181307
1193,119.3,0.9811428,19.24710442,3.076640444,99.99934103,483.0563684
1194,119.4,0.99937513,19.0643538,3.077004327,99.99934759,481.2245891
1195,119.5,0.992346383,18.86228859,3.077367905,99.99935408,476.4804101
1196,119.6,0.960234223,18.64111349,3.07773118,99.9993605,468.8456921
1197,119.7,0.903850345,18.40105259,3.07809415,99.99936687,458.4060863
1198,119.8,0.824619957,18.1423491,3.078456818,99.99937317,445.3089778
1199,119.9,0.724545756,17.86526513,3.078819183,99.9993794,429.7598781
1200,120,0.606157304,17.57008138,3.079181246,99.99938558,412.0173579
1201,120.1,0.472447091,17.25709692,3.079543007,99.99939169,392.3866474
1202,120.2,0.326794893,16.92662884,3.079904468,99.99939775,371.2120661
1203,120.3,0.172882343,16.57901195,3.080265627,99.99940374,348.8684732
1204,120.4,0.014599868,16.21459842,3.080626487,99.99940967,325.7519552
1205,120.5,-0.144051647,15.83375746,3.080987047,99.99941554,302.2699846
1206,120.6,-0.299061986,15.43687491,3.081347308,99.99942136,278.8312995
1207,120.7,-0.446512973,15.02435285,3.08170727,99.99942712,255.8357596
1208,120.8,-0.58267751,14.59660922,3.082066934,99.99943282,233.6644334
1209,120.9,-0.704113781,14.15407738,3.082426301,99.99943846,212.6701696
1210,121,-0.807752257,13.69720568,3.08278537,99.99944405,193.1688879
1211,121.1,-0.890973284,13.22645698,3.083144143,99.99944958,175.4318112
1212,121.2,-0.951673292,12.7423082,3.08350262,99.99945506,159.6788349
1213,121.3,-0.988317976,12.24524986,3.083860801,99.99946048,146.0731997
1214,121.4,-0.999981072,11.73578554,3.084218687,99.99946585,134.7176035
1215,121.5,-0.986367775,11.21443138,3.084576278,99.99947116,125.6518501
1216,121.6,-0.947822185,10.68171559,3.084933575,99.99947642,118.8520932
1217,121.7,-0.885318615,10.13817786,3.085290578,99.99948163,114.2316958
1218,121.8,-0.800436959,9.584368889,3.085647288,99.99948679,111.6436819
1219,121.9,-0.69532276,9.020849738,3.086003706,99.9994919,110.8847187
1220,122,-0.572632977,8.448191327,3.086359831,99.99949695,111.7005289
1221,122.1,-0.435468823,7.866973831,3.086715664,99.99950196,113.7925943
1222,122.2,-0.287297379,7.277786097,3.087071206,99.99950692,116.8259841
1223,122.3,-0.131863956,6.681225046,3.087426457,99.99951182,120.4381053
1224,122.4,0.026902576,6.077895071,3.087781418,99.99951668,124.248159
1225,122.5,0.184989094,5.46840742,3.088136089,99.99952149,127.8670578
1226,122.6,0.338399667,4.853379583,3.08849047,99.99952625,130.9075583
1227,122.7,0.483256555,4.233434658,3.088844563,99.99953096,132.9943486
1228,122.8,0.615898228,3.60920073,3.089198367,99.99953563,133.7738374
1229,122.9,0.73297192,2.981310226,3.089551883,99.99954025,132.9233965
1230,123,0.831518375,2.350399278,3.089905111,99.99954483,130.159823
1231,123.1,0.909046646,1.717107078,3.090258053,99.99954935,125.2468061
1232,123.2,0.963597061,1.082075232,3.090610708,99.99955384,118.0012107
1233,123.3,0.993790756,0.445947108,3.090963077,99.99955828,108.2980177
1234,123.4,0.998864528,-0.190632817,3.09131516,99.99956267,96.07379648
1235,123.5,0.97869013,-0.827019608,3.091666958,99.99956702,81.32862084
1236,123.6,0.933777506,-1.462568523,3.092018471,99.99957133,64.12638015
1237,123.7,0.865261907,-2.096635671,3.0923697,99.9995756,44.5934773
1238,123.8,0.774875194,-2.728578662,3.092720645,99.99957982,22.91594612
1239,123.9,0.664902059,-3.357757259,3.093071306,99.999584,-0.664939316
1240,124,0.538122279,-3.983534024,3.093421685,99.99958814,-25.85845255
1241,124.1,0.397740452,-4.605274966,3.093771781,99.99959224,-52.33145415
1242,124.2,0.247304989,-5.222350182,3.094121596,99.9995963,-79.7165047
1243,124.3,0.09061843,-5.834134498,3.094471129,99.99960031,-107.6208469
1244,124.4,-0.068358679,-6.440008099,3.09482038,99.99960429,-135.6360299
1245,124.5,-0.225607895,-7.039357159,3.095169351,99.99960823,-163.3479327
1246,124.6,-0.377154449,-7.631574461,3.095518042,99.99961213,-190.3469341
1247,124.7,-0.519167718,-8.216060014,3.095866453,99.99961599,-216.237972
1248,124.8,-0.64805805,-8.792221661,3.096214585,99.99961981,-240.6502383
1249,124.9,-0.760567503,-9.359475677,3.096562438,99.99962359,-263.2462638
1250,125,-0.853852187,-9.917247362,3.096910013,99.99962733,-283.7301659
1251,125.1,-0.925554159,-10.46497162,3.09725731,99.99963104,-301.8548483
1252,125.2,-0.973861016,-11.00209355,3.097604329,99.99963471,-317.4279725
1253,125.3,-0.997551713,-11.52806896,3.097951071,99.99963835,-330.3165505
1254,125.4,-0.996027422,-12.04236498,3.098297536,99.99964195,-340.4500419
1255,125.5,-0.969326674,-12.54446057,3.098643726,99.99964551,-347.8218787
1256,125.6,-0.918124379,-13.03384703,3.098989639,99.99964904,-352.4893785
1257,125.7,-0.843714771,-13.51002856,3.099335278,99.99965253,-354.5720483
1258,125.8,-0.747978692,-13.97252273,3.099680641,99.99965599,-354.2483238
1259,125.9,-0.633336052,-14.42086096,3.10002573,99.99965941,-351.7508244
1260,126,-0.502684656,-14.85458905,3.100370545,99.9996628,-347.3602466
1261,126.1,-0.359326966,-15.27326755,3.100715087,99.99966615,-341.3980476
1262,126.2,-0.206886613,-15.67647231,3.101059355,99.99966948,-334.2181075
1263,126.3,-0.049216813,-16.06379482,3.101403351,99.99967276,-326.1975778
1264,126.4,0.109697033,-16.43484268,3.101747074,99.99967602,-317.7271504
1265,126.5,0.265838082,-16.78923997,3.102090526,99.99967924,-309.2009913
1266,126.6,0.415259575,-17.12662764,3.102433706,99.99968244,-301.0065953
1267,126.7,0.554184605,-17.44666387,3.102776615,99.9996856,-293.5148169
1268,126.8,0.679101581,-17.74902443,3.103119254,99.99968872,-287.0703305
1269,126.9,0.786852994,-18.03340298,3.103461622,99.99969182,-281.9827603
1270,127,0.874715223,-18.29951142,3.103803721,99.99969489,-278.5187061
1271,127.1,0.940467388,-18.54708015,3.104145551,99.99969792,-276.8948641
1272,127.2,0.982447479,-18.77585833,3.104487111,99.99970093,-277.2724188
1273,127.3,0.99959437,-18.98561421,3.104828404,99.9997039,-279.7528472
1274,127.4,0.991474641,-19.17613526,3.105169428,99.99970685,-284.375241
1275,127.5,0.958293535,-19.34722846,3.105510185,99.99970977,-291.1152156
1276,127.6,0.900889765,-19.49872047,3.105850674,99.99971266,-299.8854329
1277,127.7,0.82071432,-19.63045782,3.106190897,99.99971551,-310.5377245
1278,127.8,0.719793784,-19.74230704,3.106530854,99.99971835,-322.8667624
1279,127.9,0.600679112,-19.83415481,3.106870544,99.99972115,-336.615185
1280,128,0.46638115,-19.90590807,3.10720997,99.99972392,-351.4800463
1281,128.1,0.320294532,-19.95749413,3.10754913,99.99972667,-367.1204294
1282,128.2,0.16611187,-19.98886073,3.107888025,99.99972939,-383.1660277
1283,128.3,0.007730419,-19.9999761,3.108226656,99.99973208,-399.22648
1284,128.4,-0.150846432,-19.99082896,3.108565024,99.99973475,-414.9012223
1285,128.5,-0.305610358,-19.96142858,3.108903128,99.99973739,-429.7896074
1286,128.6,-0.452649409,-19.91180476,3.109240969,99.99974,-443.5010361
1287,128.7,-0.588246899,-19.84200776,3.109578547,99.99974259,-455.6648452
1288,128.8,-0.708975347,-19.75210831,3.109915863,99.99974515,-465.9397009
1289,128.9,-0.811783116,-19.64219747,3.110252917,99.99974768,-474.0222611
1290,129,-0.894071547,-19.51238661,3.11058971,99.99975019,-479.6548869
1291,129.1,-0.953760645,-19.36280724,3.110926242,99.99975268,-482.6322093
1292,129.2,-0.989341658,-19.1936109,3.111262514,99.99975514,-482.8063837
1293,129.3,-0.999915207,-19.004969,3.111598525,99.99975758,-480.0909007
1294,129.4,-0.985214027,-18.79707267,3.111934276,99.99975999,-474.4628562
1295,129.5,-0.945609718,-18.57013254,3.112269768,99.99976238,-465.9636226
1296,129.6,-0.882103353,-18.32437851,3.112605002,99.99976474,-454.6979055
1297,129.7,-0.796300174,-18.06005957,3.112939976,99.99976708,-440.8312089
1298,129.8,-0.690369018,-17.77744352,3.113274692,99.9997694,-424.5857721
1299,129.9,-0.566987491,-17.47681666,3.113609151,99.9997717,-406.2350824
1300,130,-0.429274294,-17.15848359,3.113943352,99.99977397,-386.0971012
1301,130.1,-0.280710386,-16.8227668,3.114277297,99.99977622,-364.5263747
1302,130.2,-0.125050997,-16.47000643,3.114610984,99.99977844,-341.9052283
1303,130.3,0.03376929,-16.10055986,3.114944416,99.99978065,-318.6342682
1304,130.4,0.191735995,-15.71480139,3.115277591,99.99978283,-295.1224283
1305,130.5,0.344856214,-15.31312184,3.115610512,99.99978499,-271.7768155
1306,130.6,0.489259546,-14.89592817,3.115943177,99.99978713,-248.9926087
1307,130.7,0.621295928,-14.46364304,3.116275588,99.99978925,-227.143268
1308,130.8,0.737627891,-14.01670441,3.116607744,99.99979135,-206.5712991
1309,130.9,0.835314928,-13.55556509,3.116939647,99.99979342,-187.579809
1310,131,0.911887816,-13.08069227,3.117271296,99.99979548,-170.4250638
1311,131.1,0.965411033,-12.59256706,3.117602692,99.99979751,-155.3102379
1312,131.2,0.994531678,-12.09168399,3.117933835,99.99979953,-142.3805119
1313,131.3,0.998513672,-11.57855051,3.118264726,99.99980152,-131.7196429
1314,131.4,0.977256364,-11.0536865,3.118595365,99.9998035,-123.3480935
1315,131.5,0.931297072,-10.51762371,3.118925753,99.99980545,-117.222767
1316,131.6,0.861797502,-9.970905238,3.119255889,99.99980739,-113.2383545
1317,131.7,0.770514387,-9.41408498,3.119585775,99.9998093,-111.2302609
1318,131.8,0.659755078,-8.847727065,3.11991541,99.9998112,-110.9790335
1319,131.9,0.532319224,-8.272405286,3.120244796,99.99981308,-112.2161833
1320,132,0.391428005,-7.688702515,3.120573931,99.99981494,-114.6312498
1321,132.1,0.240642711,-7.097210118,3.120902818,99.99981678,-117.8799313
1322,132.2,0.083774721,-6.49852735,3.121231455,99.9998186,-121.5930749
1323,132.3,-0.075210832,-5.893260753,3.121559844,99.99982041,-125.3862983
1324,132.4,-0.23229529,-5.28202354,3.121887985,99.9998222,-128.8699998
1325,132.5,-0.38350805,-4.665434969,3.122215878,99.99982397,-131.6595043
1326,132.6,-0.525026925,-4.044119723,3.122543524,99.99982572,-133.385087
1327,132.7,-0.653274763,-3.418707273,3.122870923,99.99982745,-133.7016217
1328,132.8,-0.765009857,-2.789831242,3.123198075,99.99982917,-132.2976105
1329,132.9,-0.857407895,-2.158128758,3.123524981,99.99983087,-128.9033646
1330,133,-0.928133343,-1.524239818,3.123851641,99.99983255,-123.2981306
1331,133.1,-0.975398482,-0.888806631,3.124178055,99.99983422,-115.3159808
1332,133.2,-0.998008599,-0.25247297,3.124504225,99.99983587,-104.8503193
1333,133.3,-0.99539218,0.384116478,3.124830149,99.9998375,-91.85688844
1334,133.4,-0.96761536,1.020316768,3.12515583,99.99983912,-76.35520063
1335,133.5,-0.91538025,1.655483348,3.125481266,99.99984072,-58.42835801
1336,133.6,-0.84000719,2.288972714,3.125806458,99.9998423,-38.2212647
1337,133.7,-0.743401375,2.920143061,3.126131407,99.99984387,-15.9372763
1338,133.8,-0.628004699,3.548354935,3.126456113,99.99984542,8.166628796
1339,133.9,-0.496734028,4.172971877,3.126780577,99.99984696,33.78603472
1340,134,-0.352907475,4.793361072,3.127104798,99.99984849,60.57647396
1341,134.1,-0.200160524,5.408893987,3.127428778,99.99984999,88.16182731
1342,134.2,-0.042354142,6.018947009,3.127752516,99.99985149,116.143526
1343,134.3,0.116522821,6.622902077,3.128076013,99.99985296,144.1103237
1344,134.4,0.272454452,7.220147309,3.128399269,99.99985443,171.6483914
1345,134.5,0.421499286,7.810077621,3.128722284,99.99985588,198.351481
1346,134.6,0.559889936,8.392095337,3.12904506,99.99985731,223.8309003
1347,134.7,0.68412832,8.965610801,3.129367596,99.99985873,247.725048
1348,134.8,0.79107408,9.530042969,3.129689892,99.99986013,269.7082673
1349,134.9,0.878023961,10.08482,3.13001195,99.99986153,289.4987961
1350,135,0.942780142,10.62937983,3.130333768,99.9998629,306.8656109
1351,135.1,0.98370579,11.16317076,3.130655349,99.99986427,321.6339943
1352,135.2,0.999766433,11.68565199,3.130976692,99.99986562,333.6896831
1353,135.3,0.990556107,12.19629418,3.131297797,99.99986696,342.9814943
1354,135.4,0.95630762,12.69457998,3.131618664,99.99986828,349.5223617
1355,135.5,0.897886668,13.18000457,3.131939295,99.99986959,353.3887582
1356,135.6,0.81676995,13.65207615,3.13225969,99.99987089,354.7185179
1357,135.7,0.715007841,14.11031645,3.132579848,99.99987217,353.7071131
1358,135.8,0.59517257,14.55426122,3.13289977,99.99987344,350.6024814
1359,135.9,0.460293199,14.98346068,3.133219457,99.9998747,345.6985336
1360,136,0.313779055,15.39748001,3.133538908,99.99987595,339.3275057
1361,136.1,0.159333558,15.79589975,3.133858125,99.99987718,331.8513507
1362,136.2,0.000860606,16.17831624,3.134177108,99.99987841,323.6523855
1363,136.3,-0.157634098,16.54434206,3.134495856,99.99987962,315.1234313
1364,136.4,-0.312144306,16.89360637,3.13481437,99.99988081,306.6576967
1365,136.5,-0.458764482,17.22575532,3.135132651,99.999882,298.6386582
1366,136.6,-0.593788526,17.5404524,3.135450699,99.99988317,291.4301954
1367,136.7,-0.713803454,17.8373788,3.135768515,99.99988434,285.3672305
1368,136.8,-0.815775663,18.11623367,3.136086097,99.99988549,280.7471071
1369,136.9,-0.897127615,18.37673451,3.136403448,99.99988663,277.8219288
1370,137,-0.955802986,18.6186174,3.136720567,99.99988776,276.7920494
1371,137.1,-0.990318648,18.84163728,3.137037455,99.99988887,277.8008809
1372,137.2,-0.999802151,19.0455682,3.137354111,99.99988998,280.931149
1373,137.3,-0.984013783,19.23020356,3.137670537,99.99989107,286.2026929
1374,137.4,-0.943352624,19.39535629,3.137986733,99.99989216,293.5718634
1375,137.5,-0.878846461,19.54085907,3.138302698,99.99989323,302.9325354
1376,137.6,-0.792125808,19.6665645,3.138618434,99.99989429,314.1187092
1377,137.7,-0.685382693,19.77234521,3.13893394,99.99989534,326.908635
